wordID,docIDs,freqs,priorities,totalFreq
1109,ymceytj3;ri5v6u4x;qg0fsliy,1;1;1,2;2;2,3
1086,ymceytj3,1,2,1
1093,ymceytj3;wzj2glte;jg13scgo;0qaoam29;mcuixluu;t35n7bk9;t20z4mtt;q1y8uscj;1pq6dkl5;p34ezktf;jg13scgo;jg13scgo;jg13scgo,1;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2,13
1094,ymceytj3,1,2,1
1119,ymceytj3,1,2,1
1110,ymceytj3;8qnrcgnk;tvxpckxo;wt8zfqk0;lwla5ugt;rrhh2alf;3k1tiuby,1;1;1;1;1;1;1,2;2;2;2;2;2;2,7
1095,ymceytj3,1,2,1
1117,ymceytj3,1,2,1
1101,ymceytj3,1,2,1
1103,ymceytj3;2sfqsfm1;5tkvsudh;p7um7o87;754nln40;5tkvsudh;p7um7o87;754nln40;5tkvsudh;p7um7o87;754nln40;5tkvsudh;p7um7o87;754nln40,1;3;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2,16
1104,ymceytj3;xiv9vxdp,1;1,2;2,2
1105,ymceytj3;2sfqsfm1;qj4dh6rg;5o38ihe0;tvxpckxo;mcuixluu;t20z4mtt;rrhh2alf;p7um7o87;efrv5nvf;lgcmamfb;snqdma0s;tvxpckxo;lgcmamfb;tvxpckxo;lgcmamfb;tvxpckxo;lgcmamfb,2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,20
1106,ymceytj3;2sfqsfm1;i0zym7iq,1;1;1,2;2;2,3
1108,ymceytj3,1,2,1
1246,5yhe786e;5yhe786e;5yhe786e;5yhe786e,1;1;1;1,2;2;2;2,4
1268,5yhe786e;47ema2dq;2su7oqbz;snqdma0s,1;1;1;1,2;2;2;2,4
1249,5yhe786e;qj4dh6rg;5yhe786e;5yhe786e;5yhe786e,1;1;1;1;1,2;2;2;2;2,5
1271,5yhe786e,1,2,1
1272,5yhe786e;5o38ihe0;ng4rrdte;wt8zfqk0;wutnzzhg;lwla5ugt;di0fcy0j;3k1tiuby;89xnnvuv;3k1tiuby;3k1tiuby;3k1tiuby,1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2,12
1250,5yhe786e;ri5v6u4x;wt8zfqk0;5yhe786e;wt8zfqk0;5yhe786e;wt8zfqk0;5yhe786e;wt8zfqk0,1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2,9
1267,5yhe786e,1,2,1
1276,5yhe786e,1,2,1
1254,5yhe786e;ng4rrdte;gdsfkw1b;5yhe786e;5yhe786e;5yhe786e,1;1;1;1;1;1,2;2;2;2;2;2,6
1273,5yhe786e,1,2,1
1251,5yhe786e;ri5v6u4x;qg0fsliy;xvi5miqw;4k8f7ou1;5yhe786e;5yhe786e;5yhe786e,1;2;1;1;2;1;1;1,2;2;2;2;2;2;2;2,10
1274,5yhe786e;pwsvhitd;rrhh2alf;ic4d9dhk;rrhh2alf;rrhh2alf;rrhh2alf,2;2;3;1;1;1;1,2;2;2;2;2;2;2,11
1252,5yhe786e;mcuixluu;0gmtnkbh;mtmgur1u;gdsfkw1b;5dk231qs;5yhe786e;5yhe786e;5yhe786e,1;2;1;2;4;3;1;1;1,2;2;2;2;2;2;2;2;2,16
1275,5yhe786e,1,2,1
1253,5yhe786e;1wswi7us;ri5v6u4x;5yhe786e;5yhe786e;5yhe786e,1;2;1;1;1;1,2;2;2;2;2;2,7
1257,5yhe786e;47ema2dq,1;3,2;2,4
1248,5yhe786e;yy96yeu9;5o38ihe0;efrv5nvf;q1y8uscj;4u2re1cu;5dk231qs;5yhe786e;5dk231qs;5yhe786e;5dk231qs;5yhe786e;5dk231qs,1;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2,13
1255,5yhe786e;jh9e85c0,1;1,2;2,2
1261,5yhe786e;3k1tiuby;3k1tiuby;3k1tiuby;3k1tiuby;3k1tiuby;3k1tiuby;3k1tiuby,1;2;1;2;1;2;1;2,2;2;2;2;2;2;2;2,12
1256,5yhe786e;xqhn0vbp;fy4w7xz8;1ul8owic;mcuixluu;5gsbtfag;47ema2dq;efrv5nvf;bbvxu8op;4u2re1cu;m9rg6d3w;m9rg6d3w;m9rg6d3w;m9rg6d3w,1;2;1;2;1;1;3;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2,18
1258,5yhe786e;sgmk96vr;47ema2dq,1;1;2,2;2;2,4
1260,5yhe786e,1,2,1
1311,8zchiykl;wt8zfqk0,1;1,2;2,2
1310,8zchiykl;0fitbwuv,1;3,2;2,4
1309,8zchiykl,1,2,1
1308,8zchiykl;wutnzzhg,1;1,2;2,2
1280,8zchiykl;yy96yeu9,1;1,1;2,2
1285,8zchiykl,1,2,1
1301,8zchiykl,1,2,1
1282,8zchiykl;47ema2dq,1;2,2;2,3
1283,8zchiykl,1,2,1
1286,8zchiykl;2su7oqbz,1;1,2;2,2
1284,8zchiykl;rrhh2alf;rrhh2alf;rrhh2alf;rrhh2alf,1;1;1;1;1,2;2;2;2;2,5
1295,8zchiykl;xvi5miqw;i4pmux28,1;1;1,2;2;2,3
1279,8zchiykl,1,1,1
1287,8zchiykl,1,2,1
1288,8zchiykl,1,2,1
1289,8zchiykl,1,2,1
1290,8zchiykl;ng4rrdte,1;2,2;2,3
1291,8zchiykl,1,2,1
1292,8zchiykl,1,2,1
1281,8zchiykl,1,2,1
1304,8zchiykl,1,2,1
1293,8zchiykl;1ul8owic;kuybfc1y;0fitbwuv,1;1;1;1,2;2;2;2,4
1294,8zchiykl,1,2,1
1296,8zchiykl;t35n7bk9;xvi5miqw;2su7oqbz;xvi5miqw;xvi5miqw;xvi5miqw,1;1;1;1;1;1;1,2;2;2;2;2;2;2,7
1297,8zchiykl;eiqypt0m;mtmgur1u;p34ezktf,1;1;1;1,2;2;2;2,4
1298,8zchiykl,1,2,1
1299,8zchiykl;wnnsmx60;1pq6dkl5;1pq6dkl5;1pq6dkl5;1pq6dkl5,1;1;1;1;1;1,2;2;2;2;2;2,6
1300,8zchiykl,1,2,1
1302,8zchiykl,1,2,1
1303,8zchiykl,1,2,1
1305,8zchiykl;0qaoam29;1wswi7us;0s6ort9f;1pq6dkl5;1wswi7us;0s6ort9f;1wswi7us;0s6ort9f;1wswi7us;0s6ort9f,1;1;1;2;2;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2,13
1306,8zchiykl,1,2,1
1307,8zchiykl,1,2,1
1381,xqhn0vbp;mcuixluu;89xnnvuv;mcuixluu;mcuixluu;mcuixluu,1;1;4;1;1;1,2;2;2;2;2;2,9
1380,xqhn0vbp,1,2,1
1379,xqhn0vbp;0gmtnkbh,1;1,2;2,2
1378,xqhn0vbp;0qaoam29,1;1,2;2,2
1377,xqhn0vbp,1,2,1
1376,xqhn0vbp,1,2,1
1375,xqhn0vbp,1,2,1
1374,xqhn0vbp,1,2,1
1372,xqhn0vbp;e6e5nvn9,1;1,2;2,2
1371,xqhn0vbp,1,2,1
1370,xqhn0vbp,1,2,1
1324,xqhn0vbp;yy96yeu9;t35n7bk9;qg0fsliy;0s6ort9f;yba7mdtb;7vi6skvh;4u2re1cu,1;1;3;1;1;2;1;1,2;2;2;2;2;2;2;2,11
1361,xqhn0vbp;0gmtnkbh;zl5lgcog;zl5lgcog;zl5lgcog;zl5lgcog,1;1;1;1;1;1,2;2;2;2;2;2,6
1329,xqhn0vbp;yba7mdtb;4u2re1cu,1;1;1,2;2;2,3
1321,xqhn0vbp;fy4w7xz8;5o38ihe0;1ul8owic;tvxpckxo;fpj5urao;rrhh2alf;qg0fsliy;mtmgur1u;yba7mdtb;tvxpckxo;tvxpckxo;tvxpckxo,1;1;2;1;1;1;1;1;1;2;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2,15
1369,xqhn0vbp;t35n7bk9,1;1,2;2,2
1357,xqhn0vbp;pwsvhitd;0gmtnkbh;xtg0e142;4u2re1cu;1pq6dkl5,1;2;2;2;2;2,2;2;2;2;2;2,11
1334,xqhn0vbp;1ul8owic;sgmk96vr;47ema2dq;xvi5miqw;ztkjm79p,2;2;1;1;1;1,2;2;2;2;2;2,8
1316,xqhn0vbp;fpj5urao;fpj5urao;fpj5urao;fpj5urao,1;1;1;1;1,2;2;2;2;2,5
1322,xqhn0vbp,1,2,1
1359,xqhn0vbp,1,2,1
1344,xqhn0vbp,1,2,1
1313,xqhn0vbp,2,2,2
1320,xqhn0vbp,2,2,2
1373,xqhn0vbp;yy96yeu9;5o38ihe0;sgmk96vr;47ema2dq;0s6ort9f;4u2re1cu;snqdma0s,1;1;1;3;1;1;1;1,2;2;2;2;2;2;2;2,10
1319,xqhn0vbp;1ul8owic;di0fcy0j;4u2re1cu;m9rg6d3w;4cvy9u28;1pq6dkl5;4cvy9u28;4cvy9u28;4cvy9u28,1;2;2;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2,12
1326,xqhn0vbp,1,2,1
1317,xqhn0vbp;4mnaicki,1;1,2;2,2
1340,xqhn0vbp;fy4w7xz8;di0fcy0j,1;2;2,2;2;2,5
1323,xqhn0vbp;lwla5ugt;sgmk96vr;v95fzp8n;52vixim5;mtmgur1u;7vi6skvh;402ls2aq;p34ezktf;402ls2aq;402ls2aq;402ls2aq,2;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2,13
1314,xqhn0vbp,1,2,1
1346,xqhn0vbp,3,2,3
1325,xqhn0vbp,3,2,3
1367,xqhn0vbp;ng4rrdte;0gmtnkbh;di0fcy0j;qg0fsliy;5dk231qs,1;1;2;2;1;1,2;2;2;2;2;2,8
1352,xqhn0vbp,1,2,1
1353,xqhn0vbp,1,2,1
1331,xqhn0vbp;lwla5ugt;sgmk96vr;2su7oqbz;bbvxu8op;2su7oqbz;2su7oqbz;2su7oqbz,1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2,8
1349,xqhn0vbp,1,2,1
1354,xqhn0vbp,1,2,1
1327,xqhn0vbp;0qaoam29;yy96yeu9;yy96yeu9;yy96yeu9;yy96yeu9,1;1;2;1;1;1,2;2;2;2;2;2,7
1328,xqhn0vbp;t35n7bk9;2su7oqbz;4u2re1cu;jw1lxwyd;xiv9vxdp,1;1;1;1;2;2,2;2;2;2;2;2,8
1351,xqhn0vbp,1,2,1
1330,xqhn0vbp;8qnrcgnk;p7um7o87;3k1tiuby;4k8f7ou1;4u2re1cu;4k8f7ou1;4k8f7ou1;4k8f7ou1,1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2,9
1332,xqhn0vbp,1,2,1
1333,xqhn0vbp;7vi6skvh;efrv5nvf;mcfmxqp2;5dk231qs,2;1;1;1;1,2;2;2;2;2,6
1335,xqhn0vbp,1,2,1
1336,xqhn0vbp;m9rg6d3w;89xnnvuv;m9rg6d3w;m9rg6d3w;m9rg6d3w,1;1;2;1;1;1,2;2;2;2;2;2,7
1337,xqhn0vbp;1pq6dkl5,4;1,2;2,5
1338,xqhn0vbp,1,2,1
1339,xqhn0vbp,3,2,3
1341,xqhn0vbp,1,2,1
1342,xqhn0vbp,1,2,1
1343,xqhn0vbp;pwsvhitd;xtg0e142,2;1;1,2;2;2,4
1345,xqhn0vbp,1,2,1
1347,xqhn0vbp,1,2,1
1348,xqhn0vbp,1,2,1
1350,xqhn0vbp,1,2,1
1355,xqhn0vbp;fy4w7xz8;3k1tiuby;0s6ort9f;q1y8uscj;89xnnvuv,1;1;2;1;1;1,2;2;2;2;2;2,7
1312,xqhn0vbp;fy4w7xz8;0qaoam29;qj4dh6rg;1wswi7us;5o38ihe0;1ul8owic;pwsvhitd;wt8zfqk0;5gsbtfag;fpj5urao;lwla5ugt;8zwsi4nk;t20z4mtt;0gmtnkbh;rrhh2alf;sgmk96vr;di0fcy0j;v95fzp8n;52vixim5;47ema2dq;qg0fsliy;xvi5miqw;4k8f7ou1;0s6ort9f;ic4d9dhk;xtg0e142;e6e5nvn9;q1y8uscj;4u2re1cu;m9rg6d3w;4cvy9u28;89xnnvuv;ztkjm79p;xqhn0vbp;fy4w7xz8;0qaoam29;qj4dh6rg;1wswi7us;1ul8owic;pwsvhitd;wt8zfqk0;5gsbtfag;fpj5urao;lwla5ugt;8zwsi4nk;t20z4mtt;0gmtnkbh;rrhh2alf;sgmk96vr;di0fcy0j;v95fzp8n;52vixim5;47ema2dq;qg0fsliy;xvi5miqw;4k8f7ou1;0s6ort9f;ic4d9dhk;xtg0e142;e6e5nvn9;q1y8uscj;4u2re1cu;m9rg6d3w;4cvy9u28;89xnnvuv;ztkjm79p;xqhn0vbp;fy4w7xz8;0qaoam29;qj4dh6rg;1wswi7us;1ul8owic;pwsvhitd;wt8zfqk0;5gsbtfag;fpj5urao;lwla5ugt;8zwsi4nk;t20z4mtt;0gmtnkbh;rrhh2alf;sgmk96vr;di0fcy0j;v95fzp8n;52vixim5;47ema2dq;qg0fsliy;xvi5miqw;4k8f7ou1;0s6ort9f;ic4d9dhk;xtg0e142;e6e5nvn9;q1y8uscj;4u2re1cu;m9rg6d3w;4cvy9u28;89xnnvuv;ztkjm79p;xqhn0vbp;fy4w7xz8;0qaoam29;qj4dh6rg;1wswi7us;1ul8owic;pwsvhitd;wt8zfqk0;5gsbtfag;fpj5urao;lwla5ugt;8zwsi4nk;t20z4mtt;0gmtnkbh;rrhh2alf;sgmk96vr;di0fcy0j;v95fzp8n;52vixim5;47ema2dq;qg0fsliy;xvi5miqw;4k8f7ou1;0s6ort9f;ic4d9dhk;xtg0e142;e6e5nvn9;q1y8uscj;4u2re1cu;m9rg6d3w;4cvy9u28;89xnnvuv;ztkjm79p,1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,134
1356,xqhn0vbp,1,2,1
1315,xqhn0vbp;fy4w7xz8;rrhh2alf;4mnaicki,1;1;1;1,2;2;2;2,4
1318,xqhn0vbp,1,2,1
1358,xqhn0vbp,1,2,1
1360,xqhn0vbp;0qaoam29;ri5v6u4x,1;1;1,2;2;2,3
1362,xqhn0vbp;0qaoam29;1ul8owic;fpj5urao;mtmgur1u;yba7mdtb;ic4d9dhk;bbvxu8op;4cvy9u28;jw1lxwyd;mcfmxqp2;402ls2aq;ztkjm79p;4cvy9u28;4cvy9u28;4cvy9u28;4cvy9u28;4cvy9u28;4cvy9u28,1;1;2;1;3;1;1;2;2;1;1;1;1;1;2;1;2;1;2,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,27
1363,xqhn0vbp;fy4w7xz8;jg13scgo;1wswi7us;yy96yeu9;ri5v6u4x;t35n7bk9;pwsvhitd;t20z4mtt;0gmtnkbh;v95fzp8n;xvi5miqw;wnnsmx60;gdsfkw1b;0s6ort9f;2su7oqbz;yba7mdtb;7vi6skvh;bbvxu8op;4u2re1cu;89xnnvuv;jw1lxwyd;5dk231qs;1pq6dkl5;402ls2aq;4mnaicki;ztkjm79p;fy4w7xz8;yy96yeu9;v95fzp8n;0s6ort9f;4mnaicki;fy4w7xz8;yy96yeu9;v95fzp8n;0s6ort9f;4mnaicki;fy4w7xz8;yy96yeu9;v95fzp8n;0s6ort9f;4mnaicki,1;3;1;1;1;1;1;1;1;1;1;3;1;1;2;1;1;1;2;1;2;3;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,53
1364,xqhn0vbp,1,2,1
1365,xqhn0vbp,1,2,1
1366,xqhn0vbp;jw1lxwyd,1;1,2;2,2
1368,xqhn0vbp;m9rg6d3w;m9rg6d3w;m9rg6d3w;m9rg6d3w,1;4;1;1;1,2;2;2;2;2,8
1398,gi6uaa83;0gmtnkbh;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1,2;2;2;2;2,5
1397,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1396,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1394,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1393,gi6uaa83;gdsfkw1b;gi6uaa83;gi6uaa83;gi6uaa83,1;2;1;1;1,2;2;2;2;2,6
1390,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1399,gi6uaa83;0gmtnkbh;4k8f7ou1;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1;1,2;2;2;2;2;2,6
1404,gi6uaa83;0m32ecnu;0qaoam29;1wswi7us;ri5v6u4x;wutnzzhg;52vixim5;xvi5miqw;4k8f7ou1;mtmgur1u;jw1lxwyd;5dk231qs;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1;1;3;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,17
1403,gi6uaa83;0gmtnkbh;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1,2;2;2;2;2,5
1402,gi6uaa83;3oxzzxnd;5o38ihe0;fpj5urao;lwla5ugt;0gmtnkbh;gi6uaa83;lwla5ugt;gi6uaa83;lwla5ugt;gi6uaa83;lwla5ugt,1;1;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2,12
1382,gi6uaa83;yy96yeu9;7vi6skvh;gi6uaa83;yy96yeu9;gi6uaa83;yy96yeu9;gi6uaa83;yy96yeu9,1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2,9
1392,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1401,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1400,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1395,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1384,gi6uaa83;fpj5urao;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1,2;2;2;2;2,5
1383,gi6uaa83;fpj5urao;q1y8uscj;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1;1,2;2;2;2;2;2,6
1385,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1389,gi6uaa83;fy4w7xz8;1ul8owic;ng4rrdte;8zwsi4nk;lgcmamfb;4u2re1cu;snqdma0s;ztkjm79p;gi6uaa83;lgcmamfb;gi6uaa83;lgcmamfb;gi6uaa83;lgcmamfb,1;1;1;1;1;1;2;6;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,21
1386,gi6uaa83;4cvy9u28;gi6uaa83;4cvy9u28;gi6uaa83;4cvy9u28;gi6uaa83;4cvy9u28,1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2,8
1387,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1388,gi6uaa83;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1,2;2;2;2,4
1391,gi6uaa83;1wswi7us;wt8zfqk0;8zwsi4nk;0gmtnkbh;gi6uaa83;gi6uaa83;gi6uaa83,1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2,8
1451,0m32ecnu;4mnaicki;4mnaicki;4mnaicki;4mnaicki,1;1;1;1;1,2;2;2;2;2,5
1437,0m32ecnu;fy4w7xz8;0qaoam29;0gmtnkbh,1;1;1;1,2;2;2;2,4
1436,0m32ecnu;5dk231qs,1;1,2;2,2
1434,0m32ecnu,1,2,1
1433,0m32ecnu,1,2,1
1438,0m32ecnu;5tkvsudh,1;1,2;2,2
1432,0m32ecnu,1,2,1
1431,0m32ecnu;3oxzzxnd;fy4w7xz8;jg13scgo;0qaoam29;ri5v6u4x;wutnzzhg;sgmk96vr;1i36lsj2;wnnsmx60;e6e5nvn9;4cvy9u28;402ls2aq;ztkjm79p;1i36lsj2;4cvy9u28;ztkjm79p;1i36lsj2;4cvy9u28;ztkjm79p;1i36lsj2;4cvy9u28;ztkjm79p,2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,25
1452,0m32ecnu;bbvxu8op;mvxz7lx7,1;1;1,2;2;2,3
1430,0m32ecnu;5o38ihe0,3;1,2;2,4
1429,0m32ecnu,1,2,1
1428,0m32ecnu;di0fcy0j;m9rg6d3w,1;3;1,2;2;2,5
1427,0m32ecnu,1,2,1
1426,0m32ecnu,1,2,1
1425,0m32ecnu,1,2,1
1423,0m32ecnu;4k8f7ou1;yba7mdtb;4k8f7ou1;4k8f7ou1;4k8f7ou1,1;1;1;1;1;1,2;2;2;2;2;2,6
1422,0m32ecnu;t20z4mtt;gdsfkw1b,1;1;1,2;2;2,3
1449,0m32ecnu,1,2,1
1418,0m32ecnu;5o38ihe0,2;1,2;2,3
1407,0m32ecnu;fy4w7xz8;8zwsi4nk;0gmtnkbh;bbvxu8op;4u2re1cu;zowp10ts;0m32ecnu;0m32ecnu;0m32ecnu,1;1;1;1;1;2;1;1;1;1,2;2;2;2;2;2;2;2;2;2,11
1405,0m32ecnu;1wswi7us;1i36lsj2;bbvxu8op;e62cfqt7;mcfmxqp2;0m32ecnu;0m32ecnu;0m32ecnu,2;1;1;1;1;1;1;1;1,2;2;2;2;2;2;2;2;2,10
1406,0m32ecnu;0m32ecnu;0m32ecnu;0m32ecnu,1;1;1;1,2;2;2;2,4
1450,0m32ecnu,1,2,1
1448,0m32ecnu,1,2,1
1447,0m32ecnu,1,2,1
1416,0m32ecnu;mcfmxqp2;5dk231qs;5dk231qs;5dk231qs;5dk231qs,1;2;1;1;1;1,2;2;2;2;2;2,7
1421,0m32ecnu;t20z4mtt;di0fcy0j,1;1;2,2;2;2,4
1435,0m32ecnu;yy96yeu9;5o38ihe0;p7um7o87;ic4d9dhk;89xnnvuv;1pq6dkl5,1;1;2;1;1;1;3,2;2;2;2;2;2;2,10
1439,0m32ecnu,1,2,1
1408,0m32ecnu;4k8f7ou1,1;2,2;2,3
1409,0m32ecnu;7vi6skvh,1;1,2;2,2
1441,0m32ecnu,1,2,1
1440,0m32ecnu,1,2,1
1417,0m32ecnu;di0fcy0j;47ema2dq;4k8f7ou1;jw1lxwyd,1;1;2;1;1,2;2;2;2;2,6
1446,0m32ecnu;ng4rrdte;ng4rrdte;ng4rrdte;ng4rrdte,1;1;1;1;1,2;2;2;2;2,5
1415,0m32ecnu;0qaoam29;5o38ihe0;xvi5miqw;89xnnvuv;snqdma0s,1;3;1;2;1;2,2;2;2;2;2;2,10
1443,0m32ecnu,1,2,1
1412,0m32ecnu;mtmgur1u,1;1,2;2,2
1444,0m32ecnu;7vi6skvh;754nln40;754nln40;754nln40;754nln40,2;1;2;1;1;1,2;2;2;2;2;2,8
1413,0m32ecnu,1,2,1
1445,0m32ecnu;qj4dh6rg;t35n7bk9;gdsfkw1b,1;1;1;1,2;2;2;2,4
1414,0m32ecnu,1,2,1
1424,0m32ecnu;4k8f7ou1;yba7mdtb;4k8f7ou1;4k8f7ou1;4k8f7ou1,2;1;1;1;1;1,2;2;2;2;2;2,7
1442,0m32ecnu,1,2,1
1411,0m32ecnu;mcfmxqp2;5dk231qs;754nln40;754nln40;754nln40;754nln40,2;1;1;1;1;1;1,2;2;2;2;2;2;2,8
1420,0m32ecnu,3,2,3
1410,0m32ecnu;p34ezktf,1;1,2;2,2
1419,0m32ecnu;5dk231qs,2;1,2;2,3
1456,le0ogx1s,1,2,1
1455,le0ogx1s,1,2,1
1457,le0ogx1s,1,2,1
1458,le0ogx1s;wutnzzhg,2;1,2;2,3
1461,le0ogx1s,1,2,1
1459,le0ogx1s,1,2,1
1460,le0ogx1s,1,2,1
1453,le0ogx1s,1,2,1
1454,le0ogx1s,1,2,1
1512,8qnrcgnk;1wswi7us;gdsfkw1b;i4pmux28,1;1;2;1,2;2;2;2,5
1507,8qnrcgnk;0qaoam29;qj4dh6rg;6lvn10f4;1i36lsj2;4u2re1cu;p34ezktf,1;1;1;1;2;1;1,2;2;2;2;2;2;2,8
1506,8qnrcgnk;1i36lsj2,1;4,2;2,5
1504,8qnrcgnk,1,2,1
1503,8qnrcgnk,1,2,1
1502,8qnrcgnk,1,2,1
1514,8qnrcgnk;jg13scgo,1;1,2;2,2
1499,8qnrcgnk,1,2,1
1498,8qnrcgnk,1,2,1
1496,8qnrcgnk,1,2,1
1495,8qnrcgnk;di0fcy0j,1;1,2;2,2
1494,8qnrcgnk,1,2,1
1493,8qnrcgnk,1,2,1
1510,8qnrcgnk,1,2,1
1492,8qnrcgnk,1,2,1
1491,8qnrcgnk,1,2,1
1490,8qnrcgnk,1,2,1
1489,8qnrcgnk;1ul8owic,1;1,2;2,2
1487,8qnrcgnk;p7um7o87,1;1,2;2,2
1486,8qnrcgnk,1,2,1
1485,8qnrcgnk,1,2,1
1500,8qnrcgnk;xvi5miqw;m9rg6d3w,1;1;1,2;2;2,3
1463,8qnrcgnk,1,2,1
1488,8qnrcgnk;di0fcy0j;di0fcy0j;di0fcy0j;di0fcy0j,1;3;1;1;1,2;2;2;2;2,7
1484,8qnrcgnk;di0fcy0j;ic4d9dhk;di0fcy0j;di0fcy0j;di0fcy0j,1;1;1;1;1;1,2;2;2;2;2;2,6
1479,8qnrcgnk,1,2,1
1478,8qnrcgnk,1,2,1
1501,8qnrcgnk,1,2,1
1464,8qnrcgnk,1,2,1
1511,8qnrcgnk;6lvn10f4;ri5v6u4x;p7um7o87;4u2re1cu,1;1;1;1;1,2;2;2;2;2,5
1508,8qnrcgnk;yba7mdtb,1;1,2;2,2
1465,8qnrcgnk,1,2,1
1471,8qnrcgnk;3oxzzxnd;t20z4mtt;0gmtnkbh;di0fcy0j;1i36lsj2,1;1;3;1;2;2,2;2;2;2;2;2,10
1466,8qnrcgnk;0qaoam29;1wswi7us;eiqypt0m;4k8f7ou1;ic4d9dhk;4mnaicki;4k8f7ou1;4k8f7ou1;4k8f7ou1,1;1;1;1;3;1;1;1;1;1,2;2;2;2;2;2;2;2;2;2,12
1467,8qnrcgnk;5o38ihe0,1;1,2;2,2
1513,8qnrcgnk;wutnzzhg,1;1,2;2,2
1472,8qnrcgnk,1,2,1
1509,8qnrcgnk,1,2,1
1473,8qnrcgnk;0qaoam29;gdsfkw1b,1;1;1,2;2;2,3
